"Fixture_id","Home_id","Away_id","Referee","Date","Month","Year","Venue_id","Match_Status","League_id","league_round","Season","H_Goals","A_Goals"
731858,505,514,"Livio Marinelli, Italy",4,3,2022,907,FT,135,Regular Season - 28,2021,5,0
731859,496,515,"Francesco Fourneau, Italy",6,3,2022,909,FT,135,Regular Season - 28,2021,1,0
731860,492,489,"Daniele Orsato, Italy",6,3,2022,11904,FT,135,Regular Season - 28,2021,0,1
731861,497,499,"Davide Massa, Italy",5,3,2022,910,FT,135,Regular Season - 28,2021,1,0
731862,494,498,"Massimiliano Irrati, Italy",5,3,2022,928,FT,135,Regular Season - 28,2021,2,1
731863,517,488,"Luca J. Pairetto, Italy",6,3,2022,948,FT,135,Regular Season - 28,2021,1,4
731864,499,495,"Rosario Abisso, Italy",13,3,2022,879,FT,135,Regular Season - 29,2021,0,0
731865,502,500,"Juan Luca Sacchi, Italy",13,3,2022,902,FT,135,Regular Season - 29,2021,1,0
731866,504,492,"Daniele Doveri, Italy",13,3,2022,890,FT,135,Regular Season - 29,2021,1,2
731868,489,511,"Daniele Chiffi, Italy",12,3,2022,907,FT,135,Regular Season - 29,2021,1,0
731869,514,488,"Luca Massimi, Italy",12,3,2022,933,FT,135,Regular Season - 29,2021,2,2
731870,498,496,"Paolo Valeri, Italy",12,3,2022,905,FT,135,Regular Season - 29,2021,1,3
731871,515,490,"Daniele Orsato, Italy",12,3,2022,939,FT,135,Regular Season - 29,2021,2,0
731872,503,505,"Marco Guida, Italy",13,3,2022,943,FT,135,Regular Season - 29,2021,1,1
731873,494,497,"Marco Di Bello, Italy",13,3,2022,928,FT,135,Regular Season - 29,2021,1,1
816243,541,85,D. Makkelie,9,3,2022,1456,FT,2,Round of 16,2021,3,1
816245,157,571,C. Turpin,8,3,2022,700,FT,2,Round of 16,2021,7,1
816247,40,505,Antonio Mateu,8,3,2022,550,FT,2,Round of 16,2021,0,1
844612,212,80,José Sánchez,9,3,2022,1286,FT,3,Round of 16,2021,0,1
844616,536,48,S. Schärer,10,3,2022,1494,FT,3,Round of 16,2021,1,0
844618,529,645,B. Bastien,10,3,2022,1462,FT,3,Round of 16,2021,0,0
844620,257,598,S. Gözübüyük,10,3,2022,1401,FT,3,Round of 16,2021,3,0
844622,217,91,F. Zwayer,10,3,2022,1291,FT,3,Round of 16,2021,2,0
844624,499,168,S. Jovanović,10,3,2022,879,FT,3,Round of 16,2021,3,2
710719,44,38,"Craig Pawson, England",5,2,2022,512,FT,39,Regular Season - 17,2021,0,0
710733,38,52,"Andre Marriner, England",23,2,2022,596,FT,39,Regular Season - 18,2021,1,4
710786,66,63,"Jarred Gillett, Australia",9,2,2022,495,FT,39,Regular Season - 24,2021,3,3
710789,71,52,"Paul Tierney, England",9,2,2022,565,FT,39,Regular Season - 24,2021,1,1
710792,34,45,"Anthony Taylor, England",8,2,2022,562,FT,39,Regular Season - 24,2021,3,1
710796,55,52,"Simon Hooper, England",12,2,2022,10503,FT,39,Regular Season - 25,2021,0,0
710799,45,63,"Graham Scott, England",12,2,2022,8560,FT,39,Regular Season - 25,2021,3,0
710802,34,66,"Craig Pawson, England",13,2,2022,562,FT,39,Regular Season - 25,2021,1,0
710805,38,51,"Jonathan Moss, England",12,2,2022,596,FT,39,Regular Season - 25,2021,0,2
710807,66,38,"Robert Jones, England",19,2,2022,495,FT,39,Regular Season - 26,2021,0,1
710808,51,44,"Kevin Friend, England",19,2,2022,508,FT,39,Regular Season - 26,2021,0,3
710813,41,45,"Andy Madley, England",19,2,2022,585,FT,39,Regular Season - 26,2021,2,0
710817,55,34,"Mike Dean, England",26,2,2022,10503,FT,39,Regular Season - 27,2021,0,2
710818,51,66,"John Brooks, England",26,2,2022,508,FT,39,Regular Season - 27,2021,0,2
710820,52,44,"Jonathan Moss, England",26,2,2022,525,FT,39,Regular Season - 27,2021,1,1
710824,41,71,"Simon Hooper, England",25,2,2022,585,FT,39,Regular Season - 27,2021,2,0
718572,97,116,R. Lissorgue,6,2,2022,656,FT,61,Regular Season - 23,2021,2,0
718575,84,99,J. Brisard,6,2,2022,663,FT,61,Regular Season - 23,2021,0,1
718576,93,78,A. Gautier,6,2,2022,674,FT,61,Regular Season - 23,2021,5,0
718577,94,106,J. Hamel,6,2,2022,680,FT,61,Regular Season - 23,2021,2,0
718578,1063,82,T. Léonard,5,2,2022,676,FT,61,Regular Season - 23,2021,3,1
718579,95,83,J. Pignard,6,2,2022,681,FT,61,Regular Season - 23,2021,1,0
718580,110,112,P. Gaillouste,6,2,2022,684,FT,61,Regular Season - 23,2021,0,0
718581,77,95,P. Gaillouste,13,2,2022,634,FT,61,Regular Season - 24,2021,0,1
718582,106,110,F. Batta,13,2,2022,641,FT,61,Regular Season - 24,2021,5,1
718583,99,1063,R. Buquet,13,2,2022,644,FT,61,Regular Season - 24,2021,1,2
718584,116,78,F. Letexier,13,2,2022,654,FT,61,Regular Season - 24,2021,3,2
718589,83,93,J. Hamel,13,2,2022,662,FT,61,Regular Season - 24,2021,1,0
718594,97,82,J. Stinat,20,2,2022,656,FT,61,Regular Season - 25,2021,0,1
718597,84,77,R. Lissorgue,20,2,2022,663,FT,61,Regular Season - 25,2021,1,0
718598,93,106,H. Ben El Hadj,20,2,2022,674,FT,61,Regular Season - 25,2021,1,1
718599,94,110,C. Turpin,20,2,2022,680,FT,61,Regular Season - 25,2021,4,1
718600,1063,95,A. Gautier,20,2,2022,676,FT,61,Regular Season - 25,2021,2,2
718601,77,116,T. Léonard,27,2,2022,634,FT,61,Regular Season - 26,2021,1,2
718602,106,97,B. Bastien,27,2,2022,641,FT,61,Regular Season - 26,2021,0,1
718603,99,78,E. Wattellier,27,2,2022,644,FT,61,Regular Season - 26,2021,1,1
718605,112,83,F. Batta,27,2,2022,658,FT,61,Regular Season - 26,2021,0,0
718607,82,94,A. Delerue,25,2,2022,660,FT,61,Regular Season - 26,2021,2,4
718609,95,84,S. Frappart,26,2,2022,681,FT,61,Regular Season - 26,2021,0,0
720959,531,540,César Soto,7,2,2022,1460,FT,140,Regular Season - 23,2021,2,1
720962,538,728,José Munuera,5,2,2022,1467,FT,140,Regular Season - 23,2021,2,0
720963,798,724,Carlos del Cerro,5,2,2022,12597,FT,140,Regular Season - 23,2021,2,1
720964,546,539,Alejandro Muñiz,4,2,2022,1476,FT,140,Regular Season - 23,2021,3,0
720967,532,548,José Sánchez,6,2,2022,1497,FT,140,Regular Season - 23,2021,0,0
720968,797,542,Mario Melero,5,2,2022,1473,FT,140,Regular Season - 23,2021,3,1
720969,542,532,Adrián Cordero,13,2,2022,1470,FT,140,Regular Season - 24,2021,2,1
720971,798,531,Isidro Díaz de Mera,14,2,2022,12597,FT,140,Regular Season - 24,2021,3,2
720972,724,538,Antonio Mateu,12,2,2022,11915,FT,140,Regular Season - 24,2021,0,0
720974,539,543,Santiago Jaime,13,2,2022,1482,FT,140,Regular Season - 24,2021,2,4
720975,548,715,Javier Alberola,13,2,2022,1491,FT,140,Regular Season - 24,2021,2,0
720977,728,727,Jorge Figueroa,12,2,2022,1488,FT,140,Regular Season - 24,2021,0,3
720979,531,548,Juan Martínez,20,2,2022,1460,FT,140,Regular Season - 25,2021,4,0
720980,543,798,César Soto,20,2,2022,1489,FT,140,Regular Season - 25,2021,2,1
720981,538,539,Valentín Pizarro,21,2,2022,1467,FT,140,Regular Season - 25,2021,1,1
720982,724,546,Javier Alberola,19,2,2022,11915,FT,140,Regular Season - 25,2021,1,1
720988,797,728,Alejandro Muñiz,18,2,2022,1473,FT,140,Regular Season - 25,2021,2,1
720991,798,532,Jorge Figueroa,26,2,2022,12597,FT,140,Regular Season - 26,2021,0,1
720992,546,542,Santiago Jaime,26,2,2022,1476,FT,140,Regular Season - 26,2021,2,2
720993,715,724,José Sánchez,28,2,2022,1479,FT,140,Regular Season - 26,2021,0,0
720994,539,797,Pablo González,25,2,2022,1482,FT,140,Regular Season - 26,2021,3,0
720995,548,727,Antonio Mateu,27,2,2022,1491,FT,140,Regular Season - 26,2021,1,0
719532,172,169,"Sascha Stegemann, Germany",5,2,2022,750,FT,78,Regular Season - 21,2021,2,3
719533,164,167,"Christian Dingert, Germany",5,2,2022,11899,FT,78,Regular Season - 21,2021,2,0
719534,170,182,"Harm Osmers, Germany",5,2,2022,698,FT,78,Regular Season - 21,2021,2,0
719535,159,176,"Marco Fritz, Germany",4,2,2022,694,FT,78,Regular Season - 21,2021,1,1
719536,188,163,"Benjamin Cortus, Germany",5,2,2022,697,FT,78,Regular Season - 21,2021,1,1
719537,192,160,"Felix Brych, Germany",5,2,2022,731,FT,78,Regular Season - 21,2021,1,0
719540,168,172,"Felix Brych, Germany",12,2,2022,699,FT,78,Regular Season - 22,2021,4,2
719542,163,170,"Tobias Welz, Germany",12,2,2022,703,FT,78,Regular Season - 22,2021,3,2
719543,160,164,"Deniz Aytekin, Germany",12,2,2022,12717,FT,78,Regular Season - 22,2021,1,1
719544,167,188,"Robert Hartmann, Germany",13,2,2022,724,FT,78,Regular Season - 22,2021,2,0
719546,178,159,"Daniel Schlager, Germany",12,2,2022,718,FT,78,Regular Season - 22,2021,2,1
719550,172,176,"Harm Osmers, Germany",19,2,2022,750,FT,78,Regular Season - 23,2021,1,1
719551,164,168,"Benjamin Cortus, Germany",18,2,2022,11899,FT,78,Regular Season - 23,2021,3,2
719552,170,160,"Daniel Siebert, Germany",19,2,2022,698,FT,78,Regular Season - 23,2021,1,2
719554,188,182,"Daniel Schlager, Germany",19,2,2022,697,FT,78,Regular Season - 23,2021,1,0
719555,192,169,"Christian Dingert, Germany",19,2,2022,731,FT,78,Regular Season - 23,2021,1,0
719557,168,188,"Martin Petersen, Germany",26,2,2022,699,FT,78,Regular Season - 24,2021,3,0
719558,182,164,"Bastian Dankert, Germany",26,2,2022,748,FT,78,Regular Season - 24,2021,3,1
719560,160,159,"Sven Jablonski, Germany",26,2,2022,12717,FT,78,Regular Season - 24,2021,3,0
719561,167,172,"Matthias Jollenbeck, Germany",25,2,2022,724,FT,78,Regular Season - 24,2021,2,1
719564,178,192,"Robert Schroder, Germany",26,2,2022,718,FT,78,Regular Season - 24,2021,1,1
731815,500,511,F. Cosso,6,2,2022,881,FT,135,Regular Season - 24,2021,0,0
731820,514,515,P. Valeri,7,2,2022,933,FT,135,Regular Season - 24,2021,2,2
731821,498,488,F. Maresca,6,2,2022,905,FT,135,Regular Season - 24,2021,4,0
731822,494,503,A. Rapuano,6,2,2022,928,FT,135,Regular Season - 24,2021,2,0
731825,511,490,F. Dionisi,13,2,2022,896,FT,135,Regular Season - 25,2021,1,1
731826,495,514,"Marco Di Bello, Italy",13,2,2022,905,FT,135,Regular Season - 25,2021,1,1
731827,504,494,"Andrea Colombo, Italy",13,2,2022,890,FT,135,Regular Season - 25,2021,4,0
731832,515,502,"Matteo Marchetti, Italy",14,2,2022,939,FT,135,Regular Season - 25,2021,1,2
731834,500,515,"Livio Marinelli, Italy",21,2,2022,881,FT,135,Regular Season - 26,2021,2,1
731841,498,511,"Antonio Rapuano, Italy",19,2,2022,905,FT,135,Regular Season - 26,2021,2,0
731843,517,495,"Daniele Orsato, Italy",20,2,2022,948,FT,135,Regular Season - 26,2021,1,1
731847,504,517,"Juan Luca Sacchi, Italy",27,2,2022,890,FT,135,Regular Season - 27,2021,3,1
731850,514,500,"Giovanni Ayroldi, Italy",26,2,2022,933,FT,135,Regular Season - 27,2021,1,1
731851,488,502,"Alessandro Prontera, Italy",26,2,2022,935,FT,135,Regular Season - 27,2021,2,1
731853,503,490,"Manuel Volpi, Italy",27,2,2022,943,FT,135,Regular Season - 27,2021,1,2
816217,543,596,H. Meler,24,2,2022,1489,FT,3,Knockout Round Play-offs,2021,0,0
816220,568,217,D. Makkelie,17,2,2022,1093,FT,3,Knockout Round Play-offs,2021,2,0
710731,41,55,"Stuart Attwell, England",11,1,2022,585,FT,39,Regular Season - 18,2021,4,1
710757,55,66,"Craig Pawson, England",2,1,2022,10503,FT,39,Regular Season - 21,2021,2,1
710760,45,51,"John Brooks, England",2,1,2022,8560,FT,39,Regular Season - 21,2021,2,3
710761,63,44,"Kevin Friend, England",2,1,2022,546,FT,39,Regular Season - 21,2021,3,1
710767,51,52,"Jarred Gillett, Australia",14,1,2022,508,FT,39,Regular Season - 22,2021,1,1
710771,34,38,"Paul Tierney, England",15,1,2022,562,FT,39,Regular Season - 22,2021,1,1
710772,71,45,"Andy Madley, England",15,1,2022,565,FT,39,Regular Season - 22,2021,2,1
710775,39,41,"Salisbury Michael, England",15,1,2022,600,FT,39,Regular Season - 22,2021,3,1
718543,106,84,"Stephanie Frappart, France",9,1,2022,641,FT,61,Regular Season - 20,2021,0,3
718544,99,93,"Romain Lissorgue, France",9,1,2022,644,FT,61,Regular Season - 20,2021,0,0
718545,116,94,"Benoît Bastien, France",8,1,2022,654,FT,61,Regular Season - 20,2021,1,0
718548,112,95,"Antony Gautier, France",9,1,2022,658,FT,61,Regular Season - 20,2021,0,2
718554,84,83,"Ruddy Buquet, France",14,1,2022,663,FT,61,Regular Season - 21,2021,2,1
718558,1063,116,"Francois Letexier, France",15,1,2022,676,FT,61,Regular Season - 21,2021,1,2
720919,542,548,"Carlos Del Cerro Grande, Spain",2,1,2022,1470,FT,140,Regular Season - 19,2021,1,1
720921,543,538,"Cesar Soto Grado, Spain",2,1,2022,1489,FT,140,Regular Season - 19,2021,0,2
720925,727,531,"Miguel Angel Ortiz Arias, Spain",3,1,2022,1486,FT,140,Regular Season - 19,2021,1,3
720928,797,715,"Adrian Cordero Vega, Spain",2,1,2022,1473,FT,140,Regular Season - 19,2021,0,0
720929,542,531,"Santiago Jaime Latre, Spain",9,1,2022,1470,FT,140,Regular Season - 20,2021,0,0
720931,540,797,"Jesus Gil Manzano, Spain",10,1,2022,1474,FT,140,Regular Season - 20,2021,1,2
720932,539,798,"Jorge Figueroa Vazquez, Spain",8,1,2022,1482,FT,140,Regular Season - 20,2021,2,0
720933,727,724,"Ricardo De Burgos Bengoetxea, Spain",9,1,2022,1486,FT,140,Regular Season - 20,2021,2,0
720935,548,538,"Guillermo Cuadra Fernandez, Spain",8,1,2022,1491,FT,140,Regular Season - 20,2021,1,0
720937,728,543,"Alejandro Muniz Ruiz, Spain",9,1,2022,1488,FT,140,Regular Season - 20,2021,1,1
719505,168,182,"Matthias Jollenbeck, Germany",8,1,2022,699,FT,78,Regular Season - 18,2021,2,2
719506,160,188,"Harm Osmers, Germany",8,1,2022,12717,FT,78,Regular Season - 18,2021,2,2
719507,167,170,"Benjamin Cortus, Germany",8,1,2022,724,FT,78,Regular Season - 18,2021,3,1
719508,159,192,"Tobias Stieler, Germany",9,1,2022,694,FT,78,Regular Season - 18,2021,1,3
719510,178,172,"Felix Brych, Germany",8,1,2022,718,FT,78,Regular Season - 18,2021,0,0
719513,182,167,"Martin Petersen, Germany",15,1,2022,748,FT,78,Regular Season - 19,2021,2,1
719514,163,168,"Sascha Stegemann, Germany",15,1,2022,703,FT,78,Regular Season - 19,2021,1,2
719516,164,176,"Frank Willenborg, Germany",15,1,2022,11899,FT,78,Regular Season - 19,2021,1,0
731781,498,490,"Giacomo Camplone, Italy",6,1,2022,905,FT,135,Regular Season - 20,2021,1,2
731782,488,495,"Gianluca Manganiello, Italy",6,1,2022,935,FT,135,Regular Season - 20,2021,1,1
731783,515,504,"Maurizio Mariani, Italy",6,1,2022,939,FT,135,Regular Season - 20,2021,1,2
731784,490,500,"Davide Ghersini, Italy",11,1,2022,12275,FT,135,Regular Season - 21,2021,2,1
731785,511,488,"Manuel Volpi, Italy",9,1,2022,896,FT,135,Regular Season - 21,2021,1,5
731786,495,515,"Marco Guida, Italy",9,1,2022,905,FT,135,Regular Season - 21,2021,0,1
731787,504,514,"Federico Dionisi, Italy",9,1,2022,890,FT,135,Regular Season - 21,2021,1,2
731791,503,502,"Livio Marinelli, Italy",10,1,2022,943,FT,135,Regular Season - 21,2021,4,0
731801,498,503,"Luca Massimi, Italy",15,1,2022,905,FT,135,Regular Season - 22,2021,1,2
710777,55,39,"Peter Bankes, England",22,1,2022,10503,FT,39,Regular Season - 23,2021,1,2
710780,45,66,"Craig Pawson, England",22,1,2022,8560,FT,39,Regular Season - 23,2021,0,1
710781,63,34,"Chris Kavanagh, England",22,1,2022,546,FT,39,Regular Season - 23,2021,0,1
710785,38,71,"Mike Dean, England",21,1,2022,596,FT,39,Regular Season - 23,2021,0,3
718532,99,95,"Bastien Dechepy, France",19,1,2022,644,FT,61,Regular Season - 19,2021,0,2
718541,77,1063,"Clement Turpin, France",26,1,2022,634,FT,61,Regular Season - 20,2021,0,1
718549,82,110,"Jeremy Stinat, France",19,1,2022,660,FT,61,Regular Season - 20,2021,0,1
718551,97,77,"Johan Hamel, France",16,1,2022,656,FT,61,Regular Season - 21,2021,0,0
718556,93,112,"Jeremie Pignard, France",16,1,2022,674,FT,61,Regular Season - 21,2021,0,1
718557,94,78,"Bastien Dechepy, France",16,1,2022,680,FT,61,Regular Season - 21,2021,6,0
718559,95,82,"Pierre Gaillouste, France",16,1,2022,681,FT,61,Regular Season - 21,2021,3,1
718561,77,110,"Romain Lissorgue, France",23,1,2022,634,FT,61,Regular Season - 22,2021,2,1
718562,78,95,"Mikael Lesage, France",23,1,2022,638,FT,61,Regular Season - 22,2021,4,3
718564,99,94,"Thomas Leonard, France",23,1,2022,644,FT,61,Regular Season - 22,2021,2,1
720942,543,542,"Jose Maria Sanchez Martinez, Spain",18,1,2022,1489,FT,140,Regular Season - 21,2021,4,0
720943,538,727,"Adrian Cordero Vega, Spain",19,1,2022,1467,FT,140,Regular Season - 21,2021,2,0
720945,546,715,"Isidro Diaz de Mera Escuderos, Spain",20,1,2022,1476,FT,140,Regular Season - 21,2021,4,2
720946,724,540,"Alejandro Muniz Ruiz, Spain",18,1,2022,11915,FT,140,Regular Season - 21,2021,2,2
720951,715,727,"Santiago Jaime Latre, Spain",23,1,2022,1479,FT,140,Regular Season - 22,2021,0,2
720952,540,543,"Javier Alberola Rojas, Spain",21,1,2022,1474,FT,140,Regular Season - 22,2021,1,4
720953,539,724,"Cesar Soto Grado, Spain",22,1,2022,1482,FT,140,Regular Season - 22,2021,0,2
720955,548,546,"Jose Luis Munuera Montero, Spain",23,1,2022,1491,FT,140,Regular Season - 22,2021,0,0
720957,728,531,"Adrian Cordero Vega, Spain",23,1,2022,1488,FT,140,Regular Season - 22,2021,0,1
719517,170,169,"Sven Jablonski, Germany",16,1,2022,698,FT,78,Regular Season - 19,2021,1,1
719518,188,178,"Christian Dingert, Germany",16,1,2022,697,FT,78,Regular Season - 19,2021,2,2
719521,169,188,"Tobias Reichel, Germany",21,1,2022,10491,FT,78,Regular Season - 20,2021,0,2
719522,168,170,"Daniel Schlager, Germany",22,1,2022,699,FT,78,Regular Season - 20,2021,5,1
719523,163,182,"Felix Brych, Germany",22,1,2022,703,FT,78,Regular Season - 20,2021,1,2
719524,160,172,"Tobias Stieler, Germany",22,1,2022,12717,FT,78,Regular Season - 20,2021,2,0
719527,176,192,"Matthias Jollenbeck, Germany",22,1,2022,751,FT,78,Regular Season - 20,2021,2,2
719528,178,164,"Robert Schroder, Germany",22,1,2022,718,FT,78,Regular Season - 20,2021,2,1
731796,502,495,"Fabio Maresca, Italy",17,1,2022,902,FT,135,Regular Season - 22,2021,6,0
731802,488,504,"Alessandro Prontera, Italy",16,1,2022,935,FT,135,Regular Season - 22,2021,2,4
731803,517,511,"Piero Giacomelli, Italy",16,1,2022,948,FT,135,Regular Season - 22,2021,1,1
731804,490,502,"Gianluca Aureliano, Italy",23,1,2022,12275,FT,135,Regular Season - 23,2021,1,1
731806,495,494,"Daniele Doveri, Italy",22,1,2022,905,FT,135,Regular Season - 23,2021,0,0
731807,504,500,"Matteo Gariglio, Italy",21,1,2022,890,FT,135,Regular Season - 23,2021,2,1
731812,515,498,"Gianluca Manganiello, Italy",23,1,2022,939,FT,135,Regular Season - 23,2021,1,0
731813,503,488,"Francesco Fourneau, Italy",23,1,2022,943,FT,135,Regular Season - 23,2021,1,1
710708,51,47,R. Jones,16,3,2022,508,FT,39,Regular Season - 16,2021,0,2
710750,45,34,C. Pawson,17,3,2022,8560,FT,39,Regular Season - 20,2021,1,0
710816,42,40,A. Marriner,16,3,2022,494,FT,39,Regular Season - 27,2021,0,2
710846,66,42,A. Madley,19,3,2022,495,FT,39,Regular Season - 30,2021,0,1
710848,46,55,D. England,20,3,2022,547,FT,39,Regular Season - 30,2021,2,1
710853,47,48,A. Taylor,20,3,2022,593,FT,39,Regular Season - 30,2021,3,1
710855,39,63,K. Friend,18,3,2022,600,FT,39,Regular Season - 30,2021,2,3
718631,77,106,J. Pignard,20,3,2022,634,FT,61,Regular Season - 29,2021,1,0
718632,78,82,T. Léonard,20,3,2022,638,FT,61,Regular Season - 29,2021,0,2
718633,116,99,J. Stinat,19,3,2022,654,FT,61,Regular Season - 29,2021,3,1
718634,97,95,B. Millot,20,3,2022,656,FT,61,Regular Season - 29,2021,0,0
718635,81,84,J. Brisard,20,3,2022,12678,FT,61,Regular Season - 29,2021,2,1
718636,91,85,B. Bastien,20,3,2022,659,FT,61,Regular Season - 29,2021,3,0
718637,83,79,P. Gaillouste,19,3,2022,662,FT,61,Regular Season - 29,2021,0,1
718638,93,80,J. Hamel,20,3,2022,674,FT,61,Regular Season - 29,2021,0,0
718639,94,112,W. Delajod,20,3,2022,680,FT,61,Regular Season - 29,2021,6,1
718640,1063,110,R. Lissorgue,18,3,2022,676,FT,61,Regular Season - 29,2021,1,1
721019,542,715,Guillermo Cuadra,19,3,2022,1470,FT,140,Regular Season - 29,2021,2,3
721020,531,546,Jesús Gil,18,3,2022,1460,FT,140,Regular Season - 29,2021,1,1
721021,538,543,Ricardo De Burgos,20,3,2022,1467,FT,140,Regular Season - 29,2021,0,0
721022,724,533,Alejandro Hernández,20,3,2022,11915,FT,140,Regular Season - 29,2021,1,0
721023,540,798,Alejandro Muñiz,20,3,2022,1474,FT,140,Regular Season - 29,2021,1,0
721024,727,539,Javier Alberola,19,3,2022,1486,FT,140,Regular Season - 29,2021,3,1
721025,541,529,Juan Martínez,20,3,2022,1456,FT,140,Regular Season - 29,2021,0,4
721026,536,548,César Soto,20,3,2022,1494,FT,140,Regular Season - 29,2021,0,0
721027,728,530,José Munuera,19,3,2022,1488,FT,140,Regular Season - 29,2021,0,1
721028,797,532,Miguel Ortiz,19,3,2022,1473,FT,140,Regular Season - 29,2021,0,1
719569,164,165,S. Stegemann,16,3,2022,11899,FT,78,Regular Season - 25,2021,0,1
719583,157,182,H. Osmers,19,3,2022,700,FT,78,Regular Season - 27,2021,4,0
719584,173,169,C. Dingert,20,3,2022,738,FT,78,Regular Season - 27,2021,0,0
719585,161,168,F. Brych,20,3,2022,752,FT,78,Regular Season - 27,2021,0,2
719586,172,170,P. Ittrich,19,3,2022,750,FT,78,Regular Season - 27,2021,3,2
719587,164,188,F. Zwayer,19,3,2022,11899,FT,78,Regular Season - 27,2021,4,0
719588,159,167,D. Schlager,19,3,2022,694,FT,78,Regular Season - 27,2021,3,0
719589,192,165,D. Siebert,20,3,2022,731,FT,78,Regular Season - 27,2021,1,1
719591,178,160,T. Reichel,19,3,2022,718,FT,78,Regular Season - 27,2021,0,0
731874,500,499,F. Maresca,20,3,2022,881,FT,135,Regular Season - 30,2021,0,1
731875,490,489,M. Di Bello,19,3,2022,12275,FT,135,Regular Season - 30,2021,0,1
731876,511,504,M. Marcenaro,20,3,2022,896,FT,135,Regular Season - 30,2021,1,1
731877,495,503,M. Mariani,18,3,2022,905,FT,135,Regular Season - 30,2021,1,0
731878,505,502,D. Chiffi,19,3,2022,907,FT,135,Regular Season - 30,2021,1,1
731879,496,514,G. Ayroldi,20,3,2022,909,FT,135,Regular Season - 30,2021,2,0
731880,492,494,F. Fourneau,19,3,2022,11904,FT,135,Regular Season - 30,2021,2,1
731881,497,487,M. Irrati,20,3,2022,910,FT,135,Regular Season - 30,2021,3,0
731882,488,515,M. Volpi,18,3,2022,935,FT,135,Regular Season - 30,2021,4,1
731883,517,498,D. Orsato,20,3,2022,948,FT,135,Regular Season - 30,2021,0,2
816249,79,49,D. Massa,16,3,2022,655,FT,2,Round of 16,2021,1,2
816251,496,533,S. Marciniak,16,3,2022,909,FT,2,Round of 16,2021,0,3
